codigo_nif,nombre,cluster_modelo_negocio,cluster_label,PC1,PC2,nofs_ventas,productividad_va_pax,inmovilizado_empleado,localidad
B54333059,COMERCIAL ATALAC SL,2,C2,-0.5008464652448694,-1.2863149826590796,-0.034457768430915,36.441455,11.454099999999999,MURO DE ALCOY
B98015027,RAFAEL CAMBRA SL,2,C2,0.6269987325452182,0.04319061631651541,0.26928186418582,63.6923725,117.8618225,ONTINYENT
B03268497,GAVYP SL,2,C2,-0.5372843789537134,-0.36710977988622434,0.244373122603636,44.6459928571429,2.1333228571428573,CASTALLA
B54876487,INTECH ALUMINIUM SL.,2,C2,-0.8091490631709286,0.2382436231389949,0.406229060478722,28.7567098888889,28.382464444444444,ONIL
B54706056,DISEÑO INYECCION Y TECNOLOGIA INDUSTRIAL SL.,2,C2,-0.5416056523396516,0.10844363985036197,0.366384814612063,40.1840645384615,27.135312307692306,IBI
B09897174,MECANIZADOS INDUSTRIALES J. NARANJO SL.,2,C2,-0.3813233998162832,-0.831654780611394,0.0975680987355112,44.7082425,13.11239875,CASTALLA
B42590356,NOUTEXTIL RIMAR SL.,2,C2,-0.9661316929236442,-1.1760774062316528,0.00579083756081633,17.8497188333333,6.769886666666667,COCENTAINA
B54870738,MANIPULADOS & DESARROLLOS VM SL.,2,C2,-0.5978013226693278,-0.4813200161540877,0.19955427594285,36.150791,17.80790125,CASTALLA
B53101259,GESTION DE CORTE INDUSTRIAL DE TEJIDOS SL,2,C2,0.1393873508336595,0.1539111176020426,0.335138013916395,54.795011,79.101754,CASTALLA
B16937690,TUBSOL INSTALACIONES SL.,2,C2,0.08849041476010766,-0.7027050402092109,0.131748115792061,66.9106342857143,12.673078571428572,ONTINYENT
B03076775,PASTOR Y NAVARRO SL,2,C2,-0.4831219878817953,0.21239320912603638,0.391131117769279,41.29006,34.47093875,ONIL
B53236725,TEJIDOS DOBELTEX SL,1,C1,-0.48886221385134543,2.103056487681605,0.909094291792277,38.0252625,89.38255125,BANYERES DE MARIOLA
B54994231,ROSATOYS SL.,1,C1,-0.5393113083791371,0.679294648476502,0.526739403800885,41.0728883333333,38.317445,ONIL
B03760071,PORTELLY SL,2,C2,-0.8383292522669265,0.06349689555226432,0.35941497895759,28.0591790909091,22.240572272727274,BANYERES DE MARIOLA
B96728993,INRETEX SL,1,C1,-1.0096288552730879,0.7956347460009113,0.578077217143513,26.2124328571429,21.16906857142857,BOCAIRENT
B96814413,ESCALERAS CLIMENT SL.,2,C2,-0.575134424260307,-0.9263240144106459,0.0663840613425971,33.19279,19.80827857142857,CASTELLO DE RUGAT
B54724661,6 TORRES EG ESPECIALIDADES GRAFICAS SL.,2,C2,-0.32969268979083843,-0.035129406194543036,0.293216868227585,36.41471125,66.025542375,IBI
B02857407,INDUSTRIAS PEREZ BELLOT SL.,2,C2,0.1365500466757986,0.11850266025490555,0.314576644547776,50.11554125,92.7588975,CASTALLA
B97974836,PIROTECNIA AITANA SOCIEDAD LIMITADA,2,C2,0.8386935067114376,-0.14599220100770582,0.217027640301635,74.1254666666667,110.36849666666666,BELGIDA
B03874864,BORYSER SL,2,C2,-0.7551086029788059,-1.0976149424472532,0.026718570789796,27.7675192857143,7.239386428571429,L'ALQUERIA D'ASNAR
B98539356,STD STRUCTURES INNOVATION SL.,2,C2,-0.5482450962352807,-0.8453199126239305,0.100213938056371,39.3011571428571,6.132222857142857,BENISSODA
B53492633,IBIMARMOL S.L.,2,C2,0.07221274143952866,-0.5667579176938488,0.16412761394509,63.84392,23.3760925,IBI
B01998103,URDIDOS LATORRE SL.,2,C2,-0.3588917020947585,-0.7527228771721728,0.0957307060087387,35.7460057142857,46.77424285714285,BANYERES DE MARIOLA
B42696377,HORIZON FILATI SL.,2,C2,-0.04695655383722937,-0.8737152405881018,0.07820801887137,57.7491933333333,18.38792666666667,MURO DE ALCOY
B53447462,IKER PLASTIC SL,2,C2,-0.46776740321630517,-0.2123048502095794,0.275844191517366,43.158555,20.531345,BANYERES DE MARIOLA
B46165692,TRAMAFIL SL,2,C2,-0.8251551204845784,0.10719248779831048,0.37641866597547,30.7623838,16.558864,AGULLENT
B03852365,ROQUE ARTESANOS SL.,2,C2,-0.784630231573034,-0.8174650873144753,0.105077494716457,26.5680335714286,13.554451428571427,CASTALLA
B03337680,INDUSTRIAS PLASTICAS VALBER SL,2,C2,-0.19958039721210746,-0.3886537379970048,0.20559655057334,47.219612,41.734386,IBI
B42518860,MARSALA DESIGN SL.,2,C2,-0.13166945867030366,-0.7805747624954289,0.0954305184013061,49.963875,33.30962375,BANYERES DE MARIOLA
B96537758,FERRERIA FERRI & VICENT SL,1,C1,-0.944004981869823,0.590300098532392,0.527982118941789,32.340654,6.106882000000001,AIELO DE MALFERIT
B42558650,SISTEMAS Y ACRILICOS CASTALLA SL.,2,C2,-0.3333872274693523,-0.4041497447105062,0.201784867069376,40.90793625,42.33106375,CASTALLA
B46900361,CONFECCIONES SILBE SL,2,C2,-0.8896391330599182,-0.37057064472125645,0.242602197393792,27.1349017647059,7.437652941176471,ONTINYENT
B46301503,CESTERIA VICENT SL,3,C3,1.2935048249052556,1.2886466137217165,0.534620293054628,62.0896433333333,248.19342666666668,AIELO DE MALFERIT
B03063369,TEXTILES SAN JORGE SL,3,C3,1.032961273468209,-0.16639927659953574,0.161944479104989,62.67448,174.1659725,BANYERES DE MARIOLA
B96296512,FUSTERIA SOYCA SL,2,C2,-0.9114602978537127,0.09263271462215922,0.376596950214603,28.344,11.5678325,ONTINYENT
B53373445,TUSSY XXI SL,1,C1,-1.373561990011793,1.6468066339809182,0.829244256820507,14.747097,26.04078,BANYERES DE MARIOLA
A53264008,BORDADOS VELASCO SAL,2,C2,-0.39121850624482196,-0.8312133937408509,0.0903917373781154,41.1366736363636,23.08867454545455,COCENTAINA
B54523675,ETIQUETAS BOCHEVADA SL,2,C2,0.7075154860872537,-0.38765274044926906,0.21460139927026,95.111205,18.9305,MURO DE ALCOY
B54625249,TOP NIMBOS SL,2,C2,-0.47194824296474447,0.09556382779047688,0.363044858671083,43.6782383333333,25.65828833333333,COCENTAINA
B54598081,MUROTUB SL,2,C2,-0.19172328221782242,-0.9563413852977934,0.0550239649110499,50.5940495,18.49487,MURO DE ALCOY
B53047544,GRANERO FORNITURAS SL,1,C1,-1.0806107743354234,1.9525557581112425,0.913345571465562,28.6816327272727,30.881753636363637,IBI
B03900255,GRAFICAS PAPERMURO SL,2,C2,-0.14066581231373343,-0.3669474383219402,0.223039252344951,54.9218933333333,26.139535,MURO DE ALCOY
F03896263,CARPINTERIA CHORI COOP V,2,C2,0.11058298086944016,-1.0251388830602286,0.0209657154217732,58.9941525,33.3310775,BENIARRES
A03282829,RIMAI SA,2,C2,-0.768099412401001,-0.17251323164039983,0.299255379932384,33.75733,8.472461538461538,ONIL
B98742430,NUTEXA INGREDIENTS SL.,2,C2,1.0283066699453434,-0.7340148606643205,0.0821035236785817,95.3695666666667,55.70210333333333,ONTINYENT
B96348123,TALLERES MECTOR SL,2,C2,-0.32211687751897855,-0.6247501772615544,0.140273582800206,41.3499642857143,37.24608714285714,ONTINYENT
B53349650,MUNDO PASTEL SL,1,C1,-0.7026487279969251,0.7595973515678301,0.553834625432134,35.14441,35.76452625,COCENTAINA
B46950820,TEJIDOS JVR SL,1,C1,-1.1533984533207156,2.8202738443098925,1.1707986682179,32.1181066666667,30.3199675,ALBAIDA
B46103495,PLASTICOS CAPUCHINOS SL,2,C2,0.06918026086283575,-0.4171173723360994,0.215204017967804,67.726958,14.155815999999998,L'OLLERIA
B03136199,TALLERES MOVIA SL,2,C2,-0.8102133828504277,-0.22174220495753633,0.287936929335015,32.7008333333333,4.633221666666667,COCENTAINA
B03817509,TALLERES PEYMAC SL,2,C2,0.0433651881479559,-0.504699308130826,0.19033343529617,66.2363,13.1126525,IBI
B96087648,SUEÑOCOLOR SL,2,C2,0.40599231527062013,-0.8555577484325424,0.0912081882251635,83.187295,2.56808,ALFARRASI
B53448064,METALIZADOS BERNABEU SL,2,C2,0.3063555162334996,-0.8600691098748319,0.0786309463456908,73.539204,18.949317999999998,IBI
A46126819,RIBETES COLOMER SA,1,C1,-1.197618361771397,1.445432582775169,0.772932824876727,23.1538644444444,19.59714888888889,BOCAIRENT
B54886791,BZO ENGOMADOS SL.,2,C2,0.11512244298402022,-0.5758765187094526,0.144399196784495,58.6559585714286,45.82946,COCENTAINA
B01842277,MEDITERRAN SOCKS SOCIEDAD LIMITADA.,3,C3,1.260913394035095,0.34457921724242807,0.228975481453119,42.0943471428571,284.6148842857143,EL PALOMAR
B06913800,MJI ART AND TECHNIQUE SL.,2,C2,-0.7920807999226307,-0.7195136836199212,0.13956024443631,29.2876009,6.1703980000000005,MURO DE ALCOY
B98409782,ROVIRA SALUD SL.,2,C2,0.04332345347044497,-1.0629949436360282,0.0107734330941412,55.85238,32.811795,ONTINYENT
B42593186,GBIBI INYECTADOS SL.,2,C2,0.48521968784186803,-0.2656362198811459,0.187911683122152,58.6413783333333,106.26776166666667,IBI
B96222898,ACABADOS PLASTICOS OLLERIA SL,2,C2,-0.5390221275948538,-0.21255133560861056,0.286476557910106,44.2160665,6.960296666666667,L'OLLERIA
B97094338,TEXFELPA S.L.,2,C2,-0.48067120358177207,-1.2152471610423552,-0.0123231694687827,38.4402845,9.675,ONTINYENT
B46439824,HIERROS FELETE SL,2,C2,-0.3329283066716874,-0.5505999544631793,0.176458876837905,47.4239566666667,18.121,ONTINYENT
B98504244,MEKA TROME SL.,2,C2,-0.32388989614090574,-0.3972046165330004,0.219070001935212,47.8706928571429,21.668294285714286,BENIGANIM
B97006555,TACOME L'OLLERIA SL,1,C1,-1.0051622551509294,2.1217293307046012,0.971806602164162,37.21845125,18.5287325,L'OLLERIA
B03516861,STILO TEX SL,1,C1,-0.752926216826206,0.7141434456802147,0.531152066790341,28.43632375,48.85763125,COCENTAINA
B03892452,ORONIK S.L.,2,C2,0.18694489765528288,-0.30965112998269384,0.241100975964943,71.795084,20.618318,IBI
B53514428,DISTRIBUCIONES Y REPRESENTACIONES SEMPERE SL,2,C2,-0.18482584942515456,-0.9710013787515289,0.0219028386534338,38.63397,57.24338,ONIL
B53076543,PEREZ TAMARIT SL,2,C2,-0.16143118060051131,-0.28930386840933864,0.216554716222014,42.039324,66.08272,IBI
B96025176,DREAMPUNT SL,2,C2,-0.790402513419405,-0.285601656561623,0.253245080416688,26.487912,25.735402,AGULLENT
B03823937,THE DOLL FACTORY EUROPE SL,2,C2,0.4193901045224585,-0.9150741065743132,0.0130968005866802,57.77313,84.04526,ONIL
B54645726,ECO-TERMOPLASTICOS SL.,2,C2,-0.8244524083410802,-0.6448363097378763,0.146740897290025,21.9722615789474,26.640788421052633,IBI
B03254919,TROQUELADOS NAVARRO SL,2,C2,0.13325291901001302,-0.5729791487153438,0.159872849381709,65.748375,25.891695,IBI
B46251666,CREACIONES TEXTILES LUCENA CANTOS SL,2,C2,-0.7110716946789626,-0.7581672979347828,0.116011265022421,27.8103571428571,21.54203,ATZENETA D'ALBAIDA
B46281036,EXPORTACION DE PRODUCTOS AROMATICOS SL,2,C2,0.27226836503197605,-0.6563300868523608,0.140255666971151,74.0153093333333,17.439586666666667,L'OLLERIA
B53365144,TOTEMPLAST SL,2,C2,-0.3858463147633158,-0.1579034351386847,0.291505116350369,47.3847228571429,20.089457142857146,IBI
B03738994,PASATEX SL,2,C2,-0.8408571597611623,-0.39036148018841665,0.235536056973287,28.8470477777778,8.48683888888889,L'ALQUERIA D'ASNAR
B46555694,SERIPRINT SL,1,C1,-0.5202541579303448,1.5230011139501405,0.761380932895757,42.1512198333333,57.83587166666666,ONTINYENT
B53920641,ETIQUETAJES LEVANTE SL,3,C3,2.1626513302844885,-0.08070661912083439,0.0992165185837645,81.0948525,279.1572325,BANYERES DE MARIOLA
B54761846,METUL SISTEM 14 SL.,2,C2,-0.5367076589254439,-0.48496272148950204,0.206711713324185,42.5852475,5.957255,CASTALLA
B02879815,DAVID BLASCO SL.,2,C2,-0.20908583721242802,-1.0297858552670103,0.023896774755802,45.2052983333333,31.422071666666668,BENIMARFULL
B03972148,TEXMAFER SL,2,C2,-0.4911350624180243,-0.3759412825613892,0.240375189615526,46.2404145,3.44373,BANYERES DE MARIOLA
B96373485,SILLAS JUALMI SL,2,C2,-0.7854183874059668,-0.2851515257414805,0.257448811595273,28.4571766666667,20.183885,L'OLLERIA
B10535946,LACADOS Y ARENADOS GALVAÑ SL.,2,C2,-0.5128345812305714,-0.6441278434269926,0.155988173023973,40.986512375,10.65169375,CASTALLA
B13709100,IBI COATING SL.,2,C2,-1.0240442950746504,-1.2377182449912514,-0.011098259189858,15.1244066666667,5.690592857142857,IBI
B46294807,CALZADOS LUCHENTE SL,2,C2,-0.7176356335531581,0.5044301710354142,0.48447928091873,35.0497971428571,27.80400857142857,LLUTXENT
B46305124,ARGUSA SL,2,C2,-1.0100860557456952,-0.7145897288596436,0.146021708035817,20.8216233333333,2.074577619047619,RAFOL DE SALEM
B44986073,ALEMAR MUÑOZ PLASTIC SL.,2,C2,-0.24685031123294693,-0.775009791886208,0.115685614883226,52.27107975,9.6105375,IBI
B96231782,CERRAJERIA CALABUIG SL,2,C2,-0.58335286627124,-0.7111832701313474,0.138621205123008,38.081145,8.212735,ONTINYENT
B53249090,CREACIONES MARIOLA SL,2,C2,-0.810735605703722,-0.2252087808417439,0.289286418125548,33.65404375,1.43780125,BANYERES DE MARIOLA
B06837470,INTAP DESIGN SOCIEDAD LIMITADA.,2,C2,0.49949633427159185,0.2703225005924912,0.360708834730831,69.481793,86.61512,ONTINYENT
B96075650,BORDADOS REGISOL SL,2,C2,-0.7321311303071308,-0.8612276707965629,0.099418349988765,31.87442625,3.107,ONTINYENT
B98530579,SENMARELI SOCIEDAD LIMITADA.,2,C2,-1.044147269412662,0.12515696993547404,0.38822519156243,22.9779811764706,10.462517647058823,BELLUS
B53015087,JOYCLI S.L.,2,C2,-0.29888697854713714,0.010906181763671804,0.331025243372798,48.5080166666667,32.99931,IBI
F98581143,IMPRESSIONAT GRAFICS 2014 S.COOP.V,2,C2,-0.5244156695675435,-0.5624553781002348,0.165344750545209,34.783,30.721463999999997,ONTINYENT
B96745781,BORDERA TEIXITS SL,2,C2,-0.30754679866958173,-0.33138970302390386,0.221384005651373,41.9107075,44.5772425,ONTINYENT
B54487491,PRODUCTOS METALICOS DE IBI SL.,1,C1,-0.9580107539654973,0.7252994497561671,0.56238106187085,30.3508111111111,13.680579999999999,IBI
B97902001,METALPRATS GERMANS SL,2,C2,-0.5152339084179202,-0.11739236675132526,0.301007933075037,40.3410775,24.993785,BENICOLET
B03066925,VIPAR SL,1,C1,-1.0543399715525044,0.9513346969168627,0.63495872592077,29.8096330769231,7.041536923076923,ONIL
B96711411,CARROSSERIES ONTINYENT SL,2,C2,-0.7217499502064875,-0.6425549585787544,0.164802108296158,34.3530485714286,1.93646,ONTINYENT
B97169999,UMBRITEX SL,2,C2,-0.8121982055042216,-0.8070116471368987,0.114638676042696,28.0431078,5.160022,AIELO DE MALFERIT
B53611075,SOPLADOS LUCAS SL,2,C2,-0.7688073955115928,-0.6096520606555513,0.175599016619887,32.7628958,1.0596299999999998,TIBI
B67957043,ESTILMARBRE PROJECTES SL,2,C2,-0.3844997866004703,-0.8812237434299088,0.0817138777616839,43.6690533333333,14.78107,COCENTAINA
B54300074,TALLERES HIVERMOLD SL,2,C2,0.18712953650832714,-0.4011737141119514,0.215802179971286,71.85317225,18.265355,IBI
B83064527,DAURELA SL,2,C2,-1.0862440870738126,-0.08677224817312457,0.329372722167721,20.92593,5.897488,ONTINYENT
B53033775,ACOMUR ACOLCHADOS SL,1,C1,-0.7024997110181568,0.7195045544347618,0.52231223402278,26.5215366666667,62.30306166666667,MURO DE ALCOY
B53596870,TALLER DE MATRICERIA KAYMI SL,2,C2,0.012564117187368842,-0.7241536770161069,0.102979015980136,53.55503,43.855462,IBI
B53161576,TECNIFORRO SL,1,C1,-1.0770766316501226,1.2441400114769228,0.720184540287903,30.35981,9.05518,MURO DE ALCOY
B97302004,ONTIMOVE SL,1,C1,-0.9062582800069374,0.8343769916291124,0.599810224420771,35.894406,6.034782,ONTINYENT
B96581277,TEX SANTA SL,2,C2,0.4617088118715756,-0.6940519066389403,0.0711311462462792,58.4209333333333,93.33494999999999,ALBAIDA
B54013073,INTERFRELIMA PSJ S.L.,3,C3,1.5243578256519252,0.1446137749937501,0.251329907835761,87.8960633333333,171.55849333333333,IBI
B97215008,CARPINTERIA METALICA ALMENARA SRL LABORAL,2,C2,-0.8543682503587494,-0.061488817627383396,0.33110008460523,29.9833348333333,10.817451666666665,BENISSODA
B03263423,CONSTRUCCIONES MECANICAS DUPRA SL,2,C2,-0.6698046555127166,-0.6065471343203553,0.172752172753978,36.0168125,4.93021875,CASTALLA
B97076921,CARROSSES EL LLOMBO SL,2,C2,0.3358655069063818,-0.9186432703359336,0.0226549389231321,58.1686483333333,70.74853666666667,ONTINYENT
B53009528,METALICAS ONIL SL,2,C2,-0.6555174082396186,-0.8339005180341443,0.0991486066668836,32.281236,13.42774,ONIL
B54253398,LAYCER ELECTROTECNICA SL,2,C2,-0.005615009035433119,-0.39278249216744304,0.207321877167432,57.8860363333333,35.397483333333334,IBI
B03060555,MUÑECAS BERBESA SL,2,C2,-0.22668765130044133,-0.971402833711568,0.0343120195233873,41.8939266666667,40.85566,ONIL
B03427697,MOLDEADOS ROCA SL,1,C1,-0.36413929282664886,1.1397773935403768,0.679994522925389,60.3525266666667,12.98306,IBI
B53693438,ENGEPUNT SL,2,C2,-0.5456862661221173,-0.7953866897358363,0.0893717022701784,28.9675688888889,40.62547,BANYERES DE MARIOLA
B96518154,CRIMADER SL,2,C2,-1.0247158841166204,-0.14138706949150498,0.311560811941736,22.80388,7.407134999999999,L'OLLERIA
B98165582,CARPINTERIA METALICA BENIMETAL SOCIEDAD LIMITADA,2,C2,-0.7104473175302951,-0.7440404373249745,0.125600804242938,30.239325,14.229686666666666,ALBAIDA
B96741947,JESANPUNT SL,2,C2,-0.2108968457679044,-0.36622877265283915,0.241642809431687,59.2898266666667,2.1888,AGULLENT
B54997499,DESUCRE OBRADOR SL.,2,C2,-0.9027708833759077,-0.8868586175499058,0.0879806346988595,21.7314377777778,10.399826666666666,COCENTAINA
B40580698,MECANIZADOS Y MANTENIMIENTOS LA VALL SL.,2,C2,-0.5248261515291257,-0.636530828149209,0.151533085719676,37.623577,19.834712857142854,ALBAIDA
B98818214,GRAMAGE TEXTIL SOCIEDAD LIMITADA.,2,C2,-0.5507510249053373,-0.9465554371898218,0.0570431972208593,32.805087,24.04751,ONTINYENT
B54819446,TALLERES MAQBOX SL.,2,C2,-0.4467845117257637,-0.5688800057635602,0.174941740527894,43.3828133333333,14.26999,CASTALLA
B98281355,IMPRIMINT LA VALL SOCIEDAD LIMITADA,2,C2,-0.673753849696898,-0.6016463728148216,0.159193340292983,29.5092855555556,25.22015,AGULLENT
B54063946,FORJAMURO 2001 SL,2,C2,-0.7904799106855076,-1.0153409815657302,0.0532113046575242,27.5874049,4.724939,MURO DE ALCOY
A03093325,MECANICA Y DISEÑO SA,2,C2,-0.6660417716054079,0.4490214177015567,0.480433952353007,42.3640328571429,10.549437142857142,IBI
B54781471,TEXVICO SERVICIOS TEXTILES SL.,2,C2,-1.058747299906475,-0.635240675971234,0.157624522432737,14.03526,18.640556363636364,COCENTAINA
B40528598,DOSGRAFIC ONTINYENT SOCIEDAD LIMITADA.,1,C1,-0.7354913752159343,1.4514744277633924,0.760883368879821,39.860398,32.624862,ONTINYENT
B53178018,FUNCERDA SL,2,C2,-0.7007576512533221,0.0003710077307943274,0.349681761283527,38.062162,8.534524000000001,CASTALLA
B03964061,FILMURO SL,1,C1,-0.6282076245155038,1.6694870563045972,0.848091987638923,56.37599,0.57187512,MURO DE ALCOY
B44851228,WATAFIL SL.,1,C1,0.4978056300789915,1.0574464951161469,0.505288338466716,38.079014,205.31566800000002,ONTINYENT
B97304760,ROSES TEXTIL MODA HOGAR SL,2,C2,-0.8121483233343332,-0.7541804969543204,0.133649443099355,29.8826078571429,0.57187512,ALFARRASI
B98415128,ALCARAZ REIG SOCIEDAD LIMITADA.,2,C2,-0.6959503396871116,-1.2242406217441828,-0.0134181021091261,28.5445457142857,10.191771428571428,ONTINYENT
F03358835,GRAFISTEC SODAD COOP VALENCIANA LTDA,1,C1,-0.29617144861416017,0.9126196688318664,0.530720877155842,27.180455,122.97098999999999,CASTALLA
B54355698,RUT & GEM SL,2,C2,-0.8322572905774567,-0.9827043674035295,0.0545049428339801,22.263347,16.496008,CASTALLA
B97296404,PRENVES PLASTICS SL,2,C2,0.28038929919959976,-0.6061108628118628,0.144642311397386,70.36508,31.43771,ONTINYENT
B03332616,MAYANS SELECCIO SL,2,C2,-0.21446939444580165,-1.1507104658056475,-0.000169587062293173,48.9695875,15.756965,MURO DE ALCOY
B54847173,HR-TEC ACABADOS SL.,2,C2,-0.6325827038832877,-0.44475111048399507,0.219326929519683,38.5270728571429,6.135624285714286,CASTALLA
B96525530,PROGRAMAS Y DISEÑO PARA EL BORDADO SL,2,C2,-0.5349236144916737,-0.23323739010183814,0.266529652490398,38.4041857142857,25.57144,MONTAVERNER
B06954622,CESTERIA APARICI SOCIEDAD LIMITADA.,2,C2,-0.36909126283323007,0.39144620301647876,0.427426999314197,41.163673,55.48212,AIELO DE MALFERIT
F16734170,VEGATEX COOP.V.,3,C3,2.2679054917430994,0.20945986019550317,0.383511888021728,172.45212,10.04634,BUFALI
B54690482,PINTATOTAL ONIL SL.,2,C2,-0.620259017258588,-0.21771708692414665,0.271869236726006,34.68214,25.59471,IBI
B40528770,NOU RAYPE BENISSODA SL.,2,C2,-0.7167588454067899,-0.22778400875681198,0.279602327649914,34.4366881666667,12.328271666666666,BENISSODA
B03221561,BERSAL SL,2,C2,-0.5663359382710687,-0.2237705529288781,0.278708019941587,40.915692,13.300514000000002,IBI
B42700971,QUADIBO SYSTEMS SL.,2,C2,-0.40424368903017,-0.6664933398513186,0.136880964155182,40.8187833333333,26.187236666666667,CASTALLA
B42516443,VINUESA VALLAS Y CERCADOS SL.,2,C2,-0.5415937943029417,-0.3785763620212539,0.223959430596427,37.143225,25.15083,IBI
B03444403,DULCES RICO SL,2,C2,-0.534985800022483,-0.8592441775451405,0.0907253293416017,37.567572,13.219937999999999,CASTALLA
B54321138,MOLDES TEIXERETA SL,2,C2,-0.14885110451622569,0.17251376577009403,0.368739614149192,52.786865,44.70574466666667,IBI
B03138302,FRANCISCO LEAL VIDAL SL,2,C2,-0.1538649177154614,0.2813420367122599,0.373235844032699,41.6542518,82.07376000000001,CASTALLA
B96605720,ARTPI RUSTIC SL,3,C3,5.21488305094071,1.0597877813584666,0.309250725587687,184.6635,413.17477,L'OLLERIA
B96603006,JORDA CONFECCIONES SOCIEDAD LIMITADA.,2,C2,-0.772287116304259,-1.0642721191646367,0.028803239344181,23.8938425,17.925090833333332,ONTINYENT
B54771886,INVENTOS DE DISEÑO SL.,2,C2,-0.4046383385715314,-1.0250498095177185,0.0498352112326306,46.09947,0.7063833333333333,IBI
B03122462,CARPINTERIA LA IBENSE SL,2,C2,-0.45377258304426893,-0.4263639843928348,0.209655491057437,40.9846596666667,24.32916,IBI
B96471263,CONFECCIONES CONEJERO GALIANA SL,2,C2,-0.8778106192482649,-1.0357772285244358,0.049622375559724,24.21520375,2.485806875,ONTINYENT
A46389482,ONDUMAQUINAS SA,2,C2,0.08380521387237144,-0.7156114352097834,0.136162457141374,70.06781,1.632335,ONTINYENT
B98717093,TRENZADOS ALBERT CORDONES SOCIEDAD LIMITADA.,2,C2,-1.141846973959454,-0.0883764478398752,0.333284344170222,20.060946,0.6597660000000001,ALBAIDA
B96104831,BORDADOS TORMO SL,2,C2,-0.9432519628314743,-0.12418032376314884,0.311222591332489,24.60756,13.72781,ALBAIDA
B98721103,TORMO TUB SL.,3,C3,3.107198901233569,0.4596978010678925,0.424664038730413,201.35235,44.03637,BOCAIRENT
B03901634,MATRICERIA IBENSE SL,2,C2,0.02483363033975393,-0.662131623950403,0.112346327119353,50.8278366666667,55.78871,IBI
B97711956,RUBEN FRANCES SOCIEDAD LIMITADA.,3,C3,1.4111663965171324,1.032247407682145,0.5053044758612,85.55069,184.11816,RAFOL DE SALEM
B54563358,MAQUINARIA Y TEXTILES EL COMTAT 2011 SL,2,C2,-0.6506738340436559,-1.20595891615444,-0.0104630424328128,29.85262,12.939841666666666,COCENTAINA
B54739800,SERVICIOS INTEGRALES DE IMPRESION DIGITAL Y CORTE SL.,3,C3,4.710127139062708,0.9709307769681375,0.386494496688942,203.20877,279.72551,IBI
B03419157,GOMEZ SOLA SL,2,C2,-0.26337409246359156,-0.3602235156145832,0.238583741426061,54.7322375,9.3479325,CASTALLA
B02912772,BETONWIN SMART CONSTRUCTION SOCIEDAD LIMITADA.,2,C2,-0.47766658116180805,-0.559902607030124,0.182008503457769,43.8140825,8.692275,LA POBLA DEL DUC
B42517110,NEINOX EXPORT SL.,2,C2,0.21283403995575761,-0.9605248902049945,0.0634197216911995,74.3512933333333,0.57187512,IBI
B53092383,ECOPLAST MATRICERIA SL,2,C2,-0.06959041487750663,0.37627767595530665,0.388740445216824,41.1646128571429,97.96824285714285,ONIL
B97955710,BRILLONTEX SL,2,C2,-0.2392573110999356,-0.3792007579751148,0.191524917257921,38.219159,64.9657,AGULLENT
B53258422,METALES CLOVAN S.L.,1,C1,-0.6168839994806388,1.0669875948270793,0.66284723868098,49.33527,10.183635,MURO DE ALCOY
B96366877,TEJIDOS VALE SL,2,C2,-0.7692207856932934,0.14361333801714826,0.374861936645883,28.548002,32.491738,EL PALOMAR
B02654879,WORK GROUP DDG SL.,2,C2,-0.7777614277148097,-1.2558474589171327,-0.015944412586994,27.20403,2.0002163636363637,CASTALLA
B10616555,DUKA BAG SL.,2,C2,-1.0882759199919192,0.12690302918045365,0.388267011052672,20.64031,11.639861666666667,L'OLLERIA
B53274098,JUGUETES DYAL SL,2,C2,-0.3895683974423153,-0.4004453921663631,0.23164414190965,50.3737445,4.216815,TIBI
B98818982,INNOVACIONES FERRE 2016 SL.,2,C2,-0.5470040207700033,-0.038089008562361956,0.338865765060621,45.49612,5.921873333333333,BOCAIRENT
B54079413,BERSIL INYECCION Y SOPLADO SL,2,C2,-0.3473946758758015,-0.44847796010016705,0.188882467316851,39.9744475,42.2388325,TIBI
B54411996,MITE PRECINTOS IMPRESOS SL,2,C2,-0.49969788654072633,-0.08090903549691204,0.31328763343577,42.007545,22.780865,BANYERES DE MARIOLA
B98145592,BRODAT-D'OR SL,2,C2,-1.124483488349469,-0.28114795776004287,0.276121146058638,19.36933,0.7263783333333333,ALBAIDA
B03313426,BENALCO SL,2,C2,-0.7319185800590091,-1.0017857488223787,0.051615014556517,28.171854,11.566464,ALCOCER DE PLANES
B98561772,CANALVAL L'OLLERIA SL.,2,C2,-0.637397892908678,-0.9622198639361738,0.067935244740103,35.0347333333333,4.169261666666666,L'OLLERIA
B53573556,PASTISSERIA MERCEDES SL,2,C2,-0.6843819615646172,-0.9711959045797453,0.0602654116227857,30.5540571428571,11.510084285714285,CASTALLA
B54978812,MOLDES GARCIA UCLES SL.,2,C2,-0.029662219413106636,-0.7427201890102287,0.0973029092897406,51.277305,44.6269625,IBI
B53105623,ABELJOY SL,2,C2,-0.8234620746877394,-0.8885433843097936,0.0774579724158391,21.3397871428571,22.955062857142856,ONIL
B53419941,PANADERIA HEMA SL,2,C2,-0.949556779985384,-0.8121120963569705,0.116317970531526,22.6606825,2.53651375,COCENTAINA
B96324132,JORGE BORONAT TEJADA SL,2,C2,-0.6597543422578686,-0.8036731077757658,0.113479865198487,34.587953,6.195426666666666,BENISSODA
